Station ID,Station Name,Date,Flow
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/7/10,1.184470061
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/8/10,1.162409826
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/9/10,1.173089789
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/10/10,1.202498252
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/11/10,0.41428081
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/12/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/13/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/14/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/15/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/16/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/17/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/18/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/19/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/20/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/21/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/22/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/23/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/24/10,0.269804926
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/25/10,1.164974686
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/26/10,1.172556352
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/27/10,1.163568108
9574,PIVOT PUMP FROM FOOTE RESERVOIR,5/28/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/7/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/8/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/9/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/10/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/11/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/12/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/13/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/14/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/15/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/16/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/17/10,0
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/18/10,0.218452193
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/19/10,1.353762675
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/20/10,1.343768046
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/21/10,1.37981489
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/22/10,1.348466044
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/23/10,1.34294042
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/24/10,1.369875
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/25/10,1.341050013
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/26/10,1.350461538
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/27/10,1.376884425
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/28/10,1.377999062
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/29/10,1.404825818
9574,PIVOT PUMP FROM FOOTE RESERVOIR,6/30/10,1.415070334
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/1/10,1.376643626
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/2/10,1.408397314
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/3/10,1.40606199
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/4/10,1.372189979
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/5/10,1.41252751
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/6/10,1.378681086
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/7/10,1.35588567
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/8/10,1.392309859
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/9/10,1.380576601
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/10/10,1.368631358
9574,PIVOT PUMP FROM FOOTE RESERVOIR,7/11/10,1.39790111
